country_name,year,sex,population,Acute drug-induced interstitial lung disorders,Acute pulmonary manifestations due to radiation,Acute upper respiratory infections,Alveolar and parietoalveolar conditions,Asthma,Bronchiectasis,"Bronchopneumonia, unspecified",Chronic and other pulmonary manifestations due to radiation,Chronic drug-induced interstitial lung disorders,Chronic obstructive pulmonary disease (COPD),Chylous effusion,"Disease of upper respiratory tract, unspecified",Diseases of pleura,"Drug-induced interstitial lung disorders, unspecified",Fibrothorax,Hemothorax,"Hypostatic pneumonia, unspecified",Influenza and pneumonia,"Interstitial pulmonary disease, unspecified",Interstitial respiratory diseases,"Lobar pneumonia, unspecified",Lung cancer,Lung cancer (WHO list code),Lung diseases due to external agents,Other abscess of pharynx,Other acute lower respiratory infections,Other diseases of pharynx,Other diseases of the respiratory system,Other diseases of upper respiratory tract,Other interstitial pulmonary diseases with fibrosis,"Other pneumonia, organism unspecified",Other specified diseases of upper respiratory tract,Other specified interstitial pulmonary diseases,Other specified pleural conditions,"Pleural condition, unspecified","Pneumonia, unspecified",Pyothorax with fistula,Pyothorax without fistula,Respiratory conditions due to other specified external agents,Respiratory conditions due to unspecified external agent,Respiratory diseases (WHO list code),Retropharyngeal and parapharyngeal abscess,Suppurative and necrotic conditions of lower respiratory tract,"Upper respiratory tract hypersensitivity reaction, site unspecified"
Estonia,2021,1,632551.0,0.0,0.0,0.0,0.0,2.845618435462681,0.6323596523250402,2.2132587831376407,0.0,0.0,40.78719757496509,0.0,0.0,0.0,0.0,0.0,0.0,0.6323596523250402,34.14742122555217,2.2132587831376407,0.0,2.2132587831376407,0.0,0.0,0.9485394784875604,0.0,0.0,0.0,1.2647193046500804,0.3161798261625201,2.845618435462681,4.742697392437802,0.0,0.6323596523250402,0.0,0.0,10.117754437200643,0.0,0.6323596523250402,0.0,0.0,0.0,0.0,2.845618435462681,0.0
Estonia,2021,2,701309.0,0.0,0.0,0.0,0.0,4.8480747122805194,0.5703617308565316,1.7110851925695951,0.0,0.0,13.68868154055676,0.0,0.0,0.0,0.0,0.0,0.0,0.5703617308565316,34.50688471682017,0.8555425962847976,0.0,0.8555425962847976,0.0,0.0,2.5666277888543925,0.0,0.8555425962847975,0.0,1.4259043271413292,0.5703617308565316,1.9962660579978608,2.5666277888543925,0.0,0.2851808654282658,0.0,0.0,7.414702501134911,0.0,0.2851808654282658,0.2851808654282658,0.0,0.0,0.0,0.8555425962847976,0.0
Estonia,2021,3,1333860.0,0.0,0.0,0.0,0.0,4.4394210036769195,0.5997630935780366,1.9492300541286196,0.0,0.0,26.705756156671555,0.0,0.0,0.0,0.0,0.0,0.0,0.5997630935780366,35.75083742986883,1.4994077339450915,0.0,1.4994077339450915,0.0,0.0,1.93452950458903,0.0,0.855542991748288,0.0,1.9214268979587765,0.4498223201835275,2.3990523743121464,3.59857856146822,0.0,0.4498223201835275,0.0,0.0,8.696564856881531,0.0,0.4498223201835275,0.2851809972494293,0.0,0.0,0.0,1.9655285465775436,0.0
Estonia,2022,1,636957.0,0.3139928506102521,0.0,0.0,0.3139928506102521,2.5119428048820174,0.6279857012205042,1.2559714024410085,0.0,0.0,47.09892759153782,0.0,0.3139928506102521,0.0,0.0,0.0,0.0,0.0,32.02727076224571,1.8839571036615128,0.0,2.511942804882017,0.0,0.0,3.767914207323025,0.0,0.3139928506102521,0.0,1.8839571036615128,0.3139928506102521,1.8839571036615128,6.593849862815294,0.0,0.9419785518307564,0.0,0.0,10.36176407013832,0.0,0.6279857012205042,0.0,0.0,0.0,0.0,4.395899908543529,0.0
Estonia,2022,2,704717.0,0.0,0.0,0.0,0.0,4.257025935097037,0.5676034580129382,1.4190086450323456,0.0,0.0,16.460500282375207,0.0,0.0,0.2838017290064691,0.0,0.0,0.0,0.2838017290064691,30.082983274685727,0.0,0.2838017290064691,0.8514051870194074,0.0,0.0,0.8514051870194074,0.0,0.2838017290064691,0.0,0.5676034580129382,0.5676034580129382,1.7028103740388147,2.838017290064691,0.0,0.0,0.0,0.0,6.52743976714879,0.0,0.0,0.0,0.0,0.0,0.2838017290064691,0.5676034580129382,0.0
Estonia,2022,3,1341674.0,0.3139929382988176,0.0,0.0,0.3139929382988176,3.5632870470185485,0.5962700328097585,1.3416075738219568,0.0,0.0,31.27551042283232,0.0,0.3139929382988176,0.2838018665648764,0.0,0.0,0.0,0.2838018665648764,32.74361829339245,1.883957629792906,0.2838018665648764,1.639742590226836,0.0,0.0,2.4009380531329727,0.0,0.597794804863694,0.0,2.1519015744638437,0.8815966714285703,1.7888100984292754,4.621092754275629,0.0,0.941978814896453,0.0,0.0,8.34778045933662,0.0,0.6279858765976353,0.0,0.0,0.0,0.2838018665648764,2.550005561335412,0.0
Finland,2003,1,5097815.0,0.0,0.0,0.1176974841181956,0.0,1.0200448623576963,0.6669524100031092,0.0,0.0,0.0,29.77746348190352,0.0,0.0,0.196162473530326,0.0,0.0,0.0,0.0,38.251682338413616,0.0,3.6093895129580025,0.0,55.04319007260955,0.0,1.726229767066871,0.0,0.3923249470606523,0.0,0.0784649894121304,0.1176974841181956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5492549258849133,0.0
Finland,2003,2,5328224.0,0.0,0.0,0.150143837796609,0.0,2.2146216074999847,0.2252157566949137,0.0,0.0,0.0,9.721813497330443,0.0,0.0,0.1876797972457612,0.0,0.0,0.0,0.0,46.995021230338665,0.0,3.603452107118619,0.0,19.6688427513558,0.0,0.5630393917372842,0.0,0.412895553940675,0.0,0.0750719188983044,0.0375359594491522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627517161440659,0.0
Finland,2003,3,10426039.0,0.0,0.0,0.1726821563771254,0.0,1.630532937772437,0.441203030220777,0.0,0.0,0.0,19.548079526642166,0.0,0.0,0.2118771587054996,0.0,0.0,0.0,0.0,42.71996296963784,0.0,3.6264049578054265,0.0,36.965140836323364,0.0,1.2102841680083365,0.0,0.42119076833678426,0.0,0.095084180782297,0.1552334435673478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40283754933201366,0.0
Finland,2004,1,5114976.0,0.0,0.0,0.1564034709058262,0.0,0.6647147513497619,0.1955043386322829,0.0,0.0,0.0,25.923875302640713,0.0,0.0,0.0782017354529131,0.0,0.0,0.0,0.0,30.146769017098027,0.0,4.183792846730855,0.0,53.920096594783644,0.0,1.5249338413318065,0.0,0.1564034709058262,0.0,0.0,0.0391008677264565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7820173545291317,0.0
Finland,2004,2,5341378.0,0.0,0.0,0.11233056338645189,0.0,2.3589418311154913,0.4493222535458078,0.0,0.0,0.0,8.799227465272072,0.0,0.0,0.1123305633864519,0.0,0.0,0.0,0.0,34.03616070609495,0.0,2.883151126918934,0.0,18.422212395378125,0.0,0.3744352112881731,0.0,0.4867657746746251,0.0,0.1497740845152692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3369916901593558,0.0
Finland,2004,3,10456354.0,0.0,0.0,0.1338898816929877,0.0,1.5301700764912893,0.325161141254399,0.0,0.0,0.0,17.212791898960077,0.0,0.0,0.0956356297807055,0.0,0.0,0.0,0.0,32.15188800148975,0.0,3.519391175929966,0.0,35.78685266394003,0.0,1.0570716224728074,0.0,0.3251611412543989,0.0,0.1497740845152692,0.0391008677264565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5546866527280924,0.0
Finland,2005,1,5134433.0,0.0,0.0,0.272668861391316,0.0,1.2464862235031595,0.31162155587579,0.0,0.0,0.0,30.383101697889522,0.0,0.0,0.2726688613913162,0.0,0.0,0.0,0.0,17.68452329595108,0.0,3.661553281540532,0.0,55.040157306561404,0.0,1.5970604738634235,0.0,0.11685808345342119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7401011952050012,0.0
Finland,2005,2,5357769.0,0.0,0.0,0.0373289703232819,0.0,2.4637120413366085,0.2986317625862555,0.0,0.0,0.0,10.862730364075047,0.0,0.0,0.1866448516164096,0.0,0.0,0.0,0.0,19.747025301016148,0.0,3.4715942400652207,0.0,20.008328093279122,0.0,0.4106186735561012,0.0,0.2986317625862554,0.0,0.0746579406465638,0.0746579406465638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239738219396916,0.0
Finland,2005,3,10492202.0,0.0,0.0,0.2320578803097324,0.0,1.8680540081100232,0.3049884094873507,0.0,0.0,0.0,20.493101611464404,0.0,0.0,0.2867903396288641,0.0,0.0,0.0,0.0,18.737725407879104,0.0,3.5828192306137336,0.0,37.15140063067792,0.0,1.011103249725404,0.0,0.2279467262528761,0.0,0.0746579406465638,0.0746579406465638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765443898239854,0.0
Finland,2006,1,5156099.0,0.0,0.0,0.0387890147182976,0.0,1.0473033973940375,0.3878901471829769,0.0,0.0,0.0,31.845781083722404,0.0,0.0,0.3103121177463813,0.0,0.0,0.0,0.0,12.296117665700368,0.0,3.9564795012663643,0.0,56.78711754758781,0.0,1.3576155151404188,0.0,0.0775780294365953,0.0,0.11636704415489289,0.0387890147182976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50425719133787,0.0
Finland,2006,2,5376450.0,0.0,0.0,0.0,0.0,2.45515163351282,0.3719926717443667,0.0,0.0,0.0,10.638990411888885,0.0,0.0,0.1115978015233098,0.0,0.0,0.0,0.0,11.717769159947549,0.0,2.7155465037338766,0.0,20.124803541370234,0.0,0.5579890076165498,0.0,0.40919193891880323,0.0,0.1487970686977466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11159780152330989,0.0
Finland,2006,3,10532549.0,0.0,0.0,0.0387890147182976,0.0,1.7659542813425317,0.379775114267211,0.0,0.0,0.0,21.020552574690136,0.0,0.0,0.2468870833129792,0.0,0.0,0.0,0.0,12.000893610843871,0.0,3.3610430203041104,0.0,38.108876228210065,0.0,1.3454429657667701,0.0,0.3561168930401438,0.0,0.13292128999352382,0.0387890147182976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038200914137688,0.0
Finland,2007,1,5180535.0,0.0,0.0,0.1158181539165354,0.0,1.1581815391653565,0.0386060513055118,0.0,0.0,0.0,31.57974996790872,0.0,0.0,0.3474544617496068,0.0,0.0,0.0,0.0,11.813451699486636,0.0,4.7485443105779614,0.0,56.36483490604734,0.0,1.8530904626645701,0.0,0.1544242052220474,0.0,0.1158181539165355,0.0386060513055118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335149748047257,0.0
Finland,2007,2,5396918.0,0.0,0.0,0.0370581876545094,0.0,2.8905386370517396,0.3335236888905853,0.0,0.0,0.0,10.413350730917163,0.0,0.0,0.0741163753090189,0.0,0.0,0.0,0.0,12.562725614878715,0.0,4.002284266687024,0.0,21.234341526033933,0.0,0.9635128790172465,0.0,0.33352368889058526,0.0,0.2223491259270568,0.0741163753090188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594073135815663,0.0
Finland,2007,3,10577453.0,0.0,0.0,0.1150283897644621,0.0,2.042079506285681,0.1890814357671927,0.0,0.0,0.0,20.85264996712564,0.0,0.0,0.3261770257166675,0.0,0.0,0.0,0.0,12.2502027392173,0.0,4.367781166222152,0.0,38.44025589147028,0.0,2.087081531533965,0.0,0.2458058664973505,0.0,0.1701732921904733,0.1127224266145306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49161173299470107,0.0
Finland,2008,1,5208446.0,0.0,0.0,0.0767983386983372,0.0,1.036777572427553,0.2687941854441805,0.0,0.0,0.0,28.83777618122565,0.0,0.0,0.1535966773966744,0.0,0.0,0.0,0.0,8.908607289007126,0.0,4.339106136456056,0.0,53.22124871794774,0.0,1.7663617900617572,0.0,0.0383991693491686,0.0,0.1919958467458432,0.0767983386983372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46079003219002357,0.0
Finland,2008,2,5418366.0,0.0,0.0,0.0,0.0,2.8790967609054094,0.3322034724121626,0.0,0.0,0.0,11.737856025229748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.784936270454967,0.0,3.543503705729735,0.0,22.58983612402706,0.0,0.7751414356283793,0.0,0.0,0.0,0.406026466281532,0.0738229938693694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845574846734236,0.0
Finland,2008,3,10626812.0,0.0,0.0,0.0767983386983372,0.0,1.9761335760903647,0.301125116356627,0.0,0.0,0.0,20.138500686154018,0.0,0.0,0.1535966773966744,0.0,0.0,0.0,0.0,8.865129142552798,0.0,3.990695708724594,0.0,37.60299890503379,0.0,1.378434522204652,0.0,0.0383991693491686,0.0,0.33730747068141803,0.1506213325677066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199454361289161,0.0
Finland,2009,1,5236720.0,0.0,0.0,0.0,0.0,1.1457553583158924,0.2673429169403749,0.0,0.0,0.0,29.827831161490394,0.0,0.0,0.3437266074947676,0.0,0.0,0.0,0.0,10.846484058723782,0.0,5.117707267144319,0.0,54.69072243694526,0.0,2.1005514902458025,0.0,0.2673429169403748,0.0,0.190959226385982,0.0381918452771964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7638369055439281,0.0
Finland,2009,2,5441021.0,0.0,0.0,0.0,0.0,2.389257457377944,0.4410936844390051,0.0,0.0,0.0,12.424138778365311,0.0,0.0,0.1470312281463349,0.0,0.0,0.0,0.0,10.917068689865378,0.0,4.116874388097381,0.0,21.907652993803914,0.0,0.8821873688780101,0.0,0.29406245629267,0.0,0.2205468422195024,0.0735156140731674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33082026332925385,0.0
Finland,2009,3,10677741.0,0.0,0.0,0.0,0.0,1.818325174244623,0.3558805181732727,0.0,0.0,0.0,20.998412048425216,0.0,0.0,0.2824197800231295,0.0,0.0,0.0,0.0,10.882451634666921,0.0,4.625743436112996,0.0,37.985562676599855,0.0,2.117634244476725,0.0,0.2809583038210048,0.0,0.2060360894687368,0.1117074593503638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431860540539427,0.0
Finland,2010,1,5263489.0,0.0,0.0,0.0759952191407638,0.0,0.9499402392595481,0.1899880478519096,0.0,0.0,0.0,29.068171321342174,0.0,0.0,0.4179737052742011,0.0,0.0,0.0,0.0,8.055493228920968,0.0,5.4716557781349975,0.0,58.78230200538084,0.0,1.4819067732448952,0.0,0.0379976095703819,0.0,0.1519904382815276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493968924414965,0.0
Finland,2010,2,5463226.0,0.0,0.0,0.0,0.0,2.3063296301489267,0.7321681365552148,0.0,0.0,0.0,11.27538930295031,0.0,0.0,0.1830420341388036,0.0,0.0,0.0,0.0,8.163674722590645,0.0,4.063533157881443,0.0,24.41780735411641,0.0,0.5125176955886503,0.0,0.2196504409665643,0.0,0.2196504409665644,0.0732168136555214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294756614498466,0.0
Finland,2010,3,10726715.0,0.0,0.0,0.0759952191407638,0.0,1.6407632718870593,0.4661259295133692,0.0,0.0,0.0,20.064182611883346,0.0,0.0,0.31767316727840333,0.0,0.0,0.0,0.0,8.183833854864147,0.0,4.772447850683592,0.0,41.280112317703974,0.0,1.4526487079246744,0.0,0.16644199955819522,0.0,0.1864503718053476,0.0732168136555214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4101908179717648,0.0
Finland,2011,1,5290958.0,0.0,0.0,0.0378003378594197,0.0,1.3608121629391123,0.3780033785941978,0.0,0.0,0.0,30.278070625395255,0.0,0.0,0.4158037164536174,0.0,0.0,0.0,0.0,7.560067571883958,0.0,5.481048989615869,0.0,54.2434848282674,0.0,1.5876141900956309,0.0,0.11340101357825919,0.0,0.0756006757188394,0.0378003378594197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4158037164536175,0.0
Finland,2011,2,5485600.0,0.0,0.0,0.0364590928977687,0.0,2.588595595741578,0.5833454863642993,0.0,0.0,0.0,12.760682514219045,0.0,0.0,0.0364590928977687,0.0,0.0,0.0,0.0,7.03660492926936,0.0,3.901122940061252,0.0,24.4640513344028,0.0,0.5833454863642992,0.0,0.2187545573866122,0.0,0.1458363715910748,0.0729181857955374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458363715910748,0.0
Finland,2011,3,10776558.0,0.0,0.0,0.0742594307571884,0.0,2.039492627211822,0.4825288371296289,0.0,0.0,0.0,21.416222563070882,0.0,0.0,0.35739637215625153,0.0,0.0,0.0,0.0,7.332092034091337,0.0,4.696059496303145,0.0,39.08483580749994,0.0,1.152035383591411,0.0,0.1670292128525638,0.0,0.1113528085683758,0.1107185236549571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783820214209397,0.0
Finland,2012,1,5319163.0,0.0,0.0,0.0375999005858628,0.0,1.3159965205051996,0.3007992046869028,0.0,0.0,0.0,30.45591947454891,0.0,0.0,0.225599403515177,0.0,0.0,0.0,0.0,5.6399850878794275,0.0,6.391983099596684,0.0,53.993457241299055,0.0,1.5039960234345138,0.0,0.0751998011717257,0.0,0.1879995029293142,0.0375999005858628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759990058586285,0.0
Finland,2012,2,5508791.0,0.0,0.0,0.0,0.0,2.5776980829368914,0.5082784952269926,0.0,0.0,0.0,12.561739953467104,0.0,0.0,0.2541392476134962,0.0,0.0,0.0,0.0,6.244564369931624,0.0,4.756034491052573,0.0,26.57570417901133,0.0,0.6535009224347047,0.0,0.2904448544154241,0.0,0.3267504612173523,0.145222427207712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29044485441542434,0.0
Finland,2012,3,10827954.0,0.0,0.0,0.0375999005858628,0.0,1.957895277353413,0.4063556236016518,0.0,0.0,0.0,21.3891050363108,0.0,0.0,0.2592484225504001,0.0,0.0,0.0,0.0,5.947568672715085,0.0,5.559683759277145,0.0,40.04449963492642,0.0,1.642588314591936,0.0,0.2560466881899806,0.0,0.2585899422919602,0.1458582407332068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332472782946806,0.0
Finland,2017,1,5431458.0,0.0,0.0,0.0736450507395988,0.0,0.7364505073959884,0.1472901014791976,0.0,0.0,0.0,30.746808683782515,0.0,0.0,0.36822525369799414,0.0,0.0,0.0,0.0,5.560201330839712,0.0,7.180392447110886,0.0,55.01285290248033,0.0,1.067853235724183,0.0,0.0,0.0,0.0736450507395988,0.18411262684899699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36822525369799414,0.0
Finland,2017,2,5584969.0,0.0,0.0,0.071620809354537,0.0,2.2560554946679203,0.9310705216089832,0.0,0.0,0.0,14.32416187090743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875597698035566,0.0,4.225627751917693,0.0,27.53820119681953,0.0,0.2506728327408799,0.0,0.0,0.0,0.3581040467726857,0.0358104046772685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071620809354537,0.0
Finland,2017,3,11016427.0,0.0,0.0,0.1089423432533642,0.0,1.5068406480612997,0.5446411980944457,0.0,0.0,0.0,22.439730473654667,0.0,0.0,0.36822525369799414,0.0,0.0,0.0,0.0,6.29768715717631,0.0,5.7000788648595035,0.0,41.102768861691,0.0,1.0622372091946,0.0,0.0,0.0,0.3414463657566209,0.1835995146854939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21785647923777818,0.0
Finland,2018,1,5442425.0,0.0,0.0,0.0,0.0,0.6247215166033523,0.330734920554716,0.0,0.0,0.0,30.096877770479153,0.0,0.0,0.22048994703647723,0.0,0.0,0.0,0.0,8.047883066831421,0.0,7.2761682522037505,0.0,53.68930210338223,0.0,0.881959788145909,0.0,0.0,0.0,0.073496649012159,0.0367483245060795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3307349205547159,0.0
Finland,2018,2,5588636.0,0.0,0.0,0.0357869075745852,0.0,2.0398537317513608,0.6799512439171204,0.0,0.0,0.0,13.992680861662846,0.0,0.0,0.0715738151491705,0.0,0.0,0.0,0.0,10.628711549651829,0.0,5.189101598314866,0.0,28.844247505115746,0.0,0.21472144544751148,0.0,0.0715738151491704,0.0,0.2505083530220969,0.0715738151491704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715738151491704,0.0
Finland,2018,3,11031061.0,0.0,0.0,0.0357869075745852,0.0,1.376978617098865,0.5076574229804368,0.0,0.0,0.0,21.955709206979876,0.0,0.0,0.2920637621856477,0.0,0.0,0.0,0.0,9.374018782896256,0.0,6.236459716835634,0.0,41.10212063916608,0.0,0.916272712614604,0.0,0.0715738151491704,0.0,0.1631756002437117,0.0720481520731878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994368447423144,0.0
Finland,2019,1,5451552.0,0.0,0.0,0.0733736007654334,0.0,0.733736007654334,0.2934944030617336,0.0,0.0,0.0,28.57901749813631,0.0,0.0,0.2934944030617336,0.0,0.0,0.0,0.0,4.365729245543287,0.0,8.54802448917299,0.0,55.39706857790222,0.0,0.8071096084197674,0.0,0.0366868003827167,0.0,0.1467472015308668,0.0733736007654334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568076026790169,0.0
Finland,2019,2,5591659.0,0.0,0.0,0.0,0.0,1.5380050893661432,0.7868863247919804,0.0,0.0,0.0,14.736234809740722,0.0,0.0,0.10730268065345169,0.0,0.0,0.0,0.0,4.435177467009344,0.0,5.293598912236959,0.0,29.86591278187744,0.0,0.1430702408712689,0.0,0.0,0.0,0.0715351204356345,0.1073026806534518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10730268065345169,0.0
Finland,2019,3,11043211.0,0.0,0.0,0.0733736007654334,0.0,1.1409724943225301,0.543320235391681,0.0,0.0,0.0,21.624622482493816,0.0,0.0,0.2549457972525982,0.0,0.0,0.0,0.0,4.419470032542276,0.0,6.918743115344008,0.0,42.50668398485571,0.0,0.8219854485332104,0.0,0.0366868003827167,0.0,0.1458162988176575,0.1806762814188852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811067451305602,0.0
Finland,2020,1,5462070.0,0.0,0.0,0.0366161546812838,0.0,0.878787712350812,0.439393856175406,0.0,0.0,0.0,29.476004518433488,0.0,0.0,0.29292923745027055,0.0,0.0,0.0,0.0,2.489898518327301,0.0,6.810604770718793,0.0,51.738626564654055,0.0,0.7323230936256766,0.0,0.0366161546812838,0.0,0.1098484640438514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732323093625676,0.0
Finland,2020,2,5597015.0,0.0,0.0,0.0,0.0,1.5365333128462226,0.4645333271395556,0.0,0.0,0.0,13.364266488476444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7509333099875557,0.0,4.359466608540445,0.0,31.05226625263645,0.0,0.321599995712,0.0,0.0357333328568889,0.0,0.2143999971413333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714666657137778,0.0
Finland,2020,3,11059085.0,0.0,0.0,0.0366161546812838,0.0,1.246970787438134,0.4521169698939831,0.0,0.0,0.0,21.34036777608577,0.0,0.0,0.29292923745027055,0.0,0.0,0.0,0.0,2.188267678997149,0.0,5.570081069093871,0.0,41.269237011922776,0.0,0.8562566073676716,0.0,0.07234948753817269,0.0,0.1627621091618338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723387151830372,0.0
Finland,2021,1,5476909.0,0.0,0.0,0.0,0.0,0.6207881124188844,0.6573050602082307,0.0,0.0,0.0,27.533778633166996,0.0,0.0,0.2191016867360768,0.0,0.0,0.0,0.0,0.7303389557869229,0.0,8.910135260600459,0.0,54.446769153915106,0.0,0.9494406425229995,0.0,0.0365169477893461,0.0,0.1825847389467306,0.18258473894673052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191016867360768,0.0
Finland,2021,2,5605125.0,0.0,0.0,0.0,0.0,1.569991748622912,0.9634040275640596,0.0,0.0,0.0,15.093329765170271,0.0,0.0,0.0713632613010414,0.0,0.0,0.0,0.0,0.7493142436609352,0.0,4.388840570014049,0.0,30.579157467496266,0.0,0.1784081532526035,0.0,0.0356816306505207,0.0,0.4281795678062486,0.0356816306505207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784081532526036,0.0
Finland,2021,3,11082034.0,0.0,0.0,0.0,0.0,1.100880939365463,0.8121252831384564,0.0,0.0,0.0,21.2785273997495,0.0,0.0,0.1997869859389779,0.0,0.0,0.0,0.0,0.7752051733543701,0.0,6.640967266843298,0.0,42.37489255131324,0.0,0.8365098730671986,0.0,0.0721985784398668,0.0,0.3068028847411945,0.16369252891060201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539286714815417,0.0
Finland,2022,1,5496578.0,0.0,0.0,0.0727725504850472,0.0,0.5094078533953306,0.5094078533953307,0.0,0.0,0.0,30.05506335032451,0.0,0.0,0.4002490276677598,0.0,0.0,0.0,0.0,2.146790239308894,0.0,9.387659012571094,0.0,54.32470893708776,0.0,1.346292183973374,0.0,0.0,0.0,0.1819313762126181,0.0363862752425236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291090201940189,0.0
Finland,2022,2,5615633.0,0.0,0.0,0.0,0.0,1.317749931307833,0.6054526711414367,0.0,0.0,0.0,15.741769449677355,0.0,0.0,0.1068445890249594,0.0,0.0,0.0,0.0,1.9232026024492697,0.0,4.843621369131495,0.0,32.409525337571026,0.0,0.17807431504159899,0.0,0.0356148630083198,0.0,0.0712297260166396,0.0356148630083198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493040410582386,0.0
