valid_time,tp,u10,v10,d2m,t2m,msl,sp,avg_sdlwrf,avg_sdswrf,avg_ishf,avg_tprate,uvb,ssrd,strd,number,expver,country
2000-01-01 00:00:00,,1.4007365,1.3444736,263.454,265.48425,100828.57,98808.68,,,,,,,,0,nan,Russia
2000-01-01 06:00:00,0.0015033317,,,,,,,255.17119,20.843582,11.891304,1.739767e-05,218716.8,1.800904e+06,2.2046784e+07,0,0001,Russia
2000-02-01 00:00:00,,1.6016688,1.2326676,266.35934,268.57437,100910.63,98908.39,,,,,,,,0,nan,Russia
2000-02-01 06:00:00,0.0015092841,,,,,,,262.04434,45.894142,9.256895,1.7466687e-05,468779.66,3.9652502e+06,2.2640622e+07,0,0001,Russia
2000-03-01 00:00:00,,1.2549115,1.4272391,267.88437,271.33615,100859.64,98877.9,,,,,,,,0,nan,Russia
2000-03-01 06:00:00,0.0017641351,,,,,,,255.61018,104.84056,2.2833264,2.041716e-05,1.0288725e+06,9.058229e+06,2.2084716e+07,0,0001,Russia
2000-04-01 00:00:00,,-0.32653844,0.5626297,275.78613,280.78976,101384.305,99460.664,,,,,,,,0,nan,Russia
2000-04-01 06:00:00,0.0017017769,,,,,,,294.67883,162.6779,-10.697576,1.969597e-05,1.5658776e+06,1.4055363e+07,2.5460254e+07,0,0001,Russia
2000-05-01 00:00:00,,0.9262881,-0.82980067,275.48117,282.70798,101273.7,99357.914,,,,,,,,0,nan,Russia
2000-05-01 06:00:00,0.0018246222,,,,,,,294.30463,221.78488,-35.08711,2.1118209e-05,2.0861738e+06,1.9162224e+07,2.5427916e+07,0,0001,Russia
2000-06-01 00:00:00,,0.89288366,-0.3082465,282.40762,288.58728,101101.14,99219.87,,,,,,,,0,nan,Russia
2000-06-01 06:00:00,0.0030438642,,,,,,,330.37488,230.39029,-33.672478,3.5230485e-05,2.2074145e+06,1.990572e+07,2.8544388e+07,0,0001,Russia
2000-07-01 00:00:00,,-0.9254551,0.79181653,286.83948,292.24063,101012.414,99151.55,,,,,,,,0,nan,Russia
2000-07-01 06:00:00,0.003329322,,,,,,,358.37982,205.71042,-22.85382,3.853375e-05,2.0204644e+06,1.7773384e+07,3.096399e+07,0,0001,Russia
2000-08-01 00:00:00,,0.68325806,-0.2557699,284.4399,289.2397,101258.46,99382.24,,,,,,,,0,nan,Russia
2000-08-01 06:00:00,0.0023703845,,,,,,,339.9101,169.80653,-20.903175,2.743454e-05,1.6383659e+06,1.4671282e+07,2.9368238e+07,0,0001,Russia
2000-09-01 00:00:00,,0.6063901,-0.49518037,279.43298,283.15503,101617.98,99704.016,,,,,,,,0,nan,Russia
2000-09-01 06:00:00,0.0020055322,,,,,,,312.15067,108.11967,-10.259825,2.32111e-05,1.01756656e+06,9.341542e+06,2.6969818e+07,0,0001,Russia
2000-10-01 00:00:00,,0.045540754,0.9378534,276.87558,279.70374,102283.13,100333.984,,,,,,,,0,nan,Russia
2000-10-01 06:00:00,0.0013911963,,,,,,,307.6742,51.772617,2.370479,1.6099595e-05,485326.6,4.4731575e+06,2.6583044e+07,0,0001,Russia
2000-11-01 00:00:00,,-0.55874115,1.814811,270.22897,272.30414,102339.68,100341.78,,,,,,,,0,nan,Russia
2000-11-01 06:00:00,0.0014032822,,,,,,,282.3652,23.656818,4.433314,1.623942e-05,224349.27,2.0439418e+06,2.4396364e+07,0,0001,Russia
2000-12-01 00:00:00,,0.36263517,0.98788613,266.763,268.339,101347.0,99340.95,,,,,,,,0,nan,Russia
2000-12-01 06:00:00,0.0016305238,,,,,,,273.66516,12.815737,5.827267,1.8868828e-05,131025.625,1.1072692e+06,2.3644676e+07,0,0001,Russia
2001-01-01 00:00:00,,1.0067536,0.63285524,266.53018,268.45102,101877.516,99858.69,,,,,,,,0,nan,Russia
2001-01-01 06:00:00,0.0011190303,,,,,,,266.4358,20.393003,8.671651,1.2949873e-05,203796.56,1.7619596e+06,2.3020034e+07,0,0001,Russia
2001-02-01 00:00:00,,0.008099973,0.5584594,261.56873,264.14307,101356.92,99323.13,,,,,,,,0,nan,Russia
2001-02-01 06:00:00,0.0019208642,,,,,,,242.54494,49.0643,6.565421,2.2230057e-05,491462.3,4.2391495e+06,2.095589e+07,0,0001,Russia
2001-03-01 00:00:00,,0.80556005,0.22858746,265.64096,269.10486,101019.3,99028.414,,,,,,,,0,nan,Russia
2001-03-01 06:00:00,0.0016567239,,,,,,,252.20123,102.083755,-3.8079765,1.9172898e-05,995723.4,8.820033e+06,2.1790192e+07,0,0001,Russia
2001-04-01 00:00:00,,-0.32381597,1.1903322,275.29633,280.5777,101444.555,99517.875,,,,,,,,0,nan,Russia
2001-04-01 06:00:00,0.0016911796,,,,,,,292.33762,159.75746,-8.62482,1.9572675e-05,1.5347975e+06,1.3803049e+07,2.525797e+07,0,0001,Russia
2001-05-01 00:00:00,,0.9363169,-0.6232708,277.11826,282.73514,101023.74,99114.26,,,,,,,,0,nan,Russia
2001-05-01 06:00:00,0.0026203694,,,,,,,302.43237,198.62366,-31.247961,3.0328205e-05,1.8806884e+06,1.7161082e+07,2.6130138e+07,0,0001,Russia
2001-06-01 00:00:00,,-0.036612164,-0.09659033,282.50522,288.44058,101028.73,99151.09,,,,,,,,0,nan,Russia
2001-06-01 06:00:00,0.0023800894,,,,,,,328.84882,228.5076,-31.02595,2.7546663e-05,2.1881395e+06,1.974305e+07,2.8412536e+07,0,0001,Russia
2001-07-01 00:00:00,,-0.18872754,0.30036065,287.26468,294.05853,101383.22,99522.48,,,,,,,,0,nan,Russia
2001-07-01 06:00:00,0.0018705218,,,,,,,360.4752,235.83553,-31.723585,2.1649448e-05,2.2963488e+06,2.0376198e+07,3.1145032e+07,0,0001,Russia
2001-08-01 00:00:00,,0.7749348,-0.6676676,283.5503,289.25775,101298.78,99420.836,,,,,,,,0,nan,Russia
2001-08-01 06:00:00,0.0018658482,,,,,,,338.9887,172.54019,-25.34438,2.1594127e-05,1.6607719e+06,1.4907479e+07,2.92886e+07,0,0001,Russia
2001-09-01 00:00:00,,-0.4959105,0.5682407,280.76862,284.92206,101639.766,99736.734,,,,,,,,0,nan,Russia
2001-09-01 06:00:00,0.0017661819,,,,,,,320.46448,109.734764,-7.422761,2.0441643e-05,1.0354005e+06,9.481078e+06,2.7688134e+07,0,0001,Russia
2001-10-01 00:00:00,,1.375017,0.020769032,274.51956,277.0755,101354.24,99402.89,,,,,,,,0,nan,Russia
2001-10-01 06:00:00,0.0019921616,,,,,,,297.6789,49.402946,1.3376044,2.3055552e-05,467008.97,4.2684115e+06,2.5719434e+07,0,0001,Russia
2001-11-01 00:00:00,,0.74870217,1.1587849,269.2446,271.17276,100926.86,98946.11,,,,,,,,0,nan,Russia
2001-11-01 06:00:00,0.002221176,,,,,,,276.50522,22.507292,10.00785,2.5706544e-05,222736.98,1.9446359e+06,2.389004e+07,0,0001,Russia
2001-12-01 00:00:00,,0.14614952,0.74389064,260.47046,262.4128,101919.07,99866.77,,,,,,,,0,nan,Russia
2001-12-01 06:00:00,0.0015462454,,,,,,,244.28387,16.046661,10.459889,1.7894197e-05,170199.88,1.3864172e+06,2.110613e+07,0,0001,Russia
2002-01-01 00:00:00,,2.465535,0.3285238,263.672,265.55273,100982.984,98963.31,,,,,,,,0,nan,Russia
2002-01-01 06:00:00,0.0016420897,,,,,,,255.92871,20.877499,15.319462,1.9004734e-05,222687.75,1.8038218e+06,2.2112244e+07,0,0001,Russia
2002-02-01 00:00:00,,1.5391929,1.7545216,268.30197,270.55206,100400.28,98423.984,,,,,,,,0,nan,Russia
2002-02-01 06:00:00,0.002054765,,,,,,,269.37265,44.795956,13.814499,2.3780482e-05,451314.12,3.8703798e+06,2.327381e+07,0,0001,Russia
2002-03-01 00:00:00,,1.4381214,0.09680882,268.54672,272.792,100957.07,98987.54,,,,,,,,0,nan,Russia
2002-03-01 06:00:00,0.0012929369,,,,,,,259.76895,103.7203,-1.0176308,1.4963468e-05,986693.0,8.96144e+06,2.2444034e+07,0,0001,Russia
2002-04-01 00:00:00,,-0.71568835,0.27614197,271.611,278.17477,102030.04,100078.96,,,,,,,,0,nan,Russia
2002-04-01 06:00:00,0.00096298236,,,,,,,269.71948,181.1885,-21.029404,1.1145371e-05,1.6923792e+06,1.5654678e+07,2.3303758e+07,0,0001,Russia
2002-05-01 00:00:00,,0.5080326,-0.9349286,275.8688,283.4834,101592.7,99678.36,,,,,,,,0,nan,Russia
2002-05-01 06:00:00,0.0013364844,,,,,,,293.4544,230.95392,-44.948315,1.546799e-05,2.148067e+06,1.995441e+07,2.535446e+07,0,0001,Russia
2002-06-01 00:00:00,,0.5408257,-0.411774,281.75354,288.76157,101185.45,99306.555,,,,,,,,0,nan,Russia
2002-06-01 06:00:00,0.0023138719,,,,,,,327.7446,235.42854,-38.67412,2.6780483e-05,2.2529942e+06,2.0341016e+07,2.8317134e+07,0,0001,Russia
2002-07-01 00:00:00,,-0.21784063,0.36487323,286.2762,293.60266,101483.12,99619.52,,,,,,,,0,nan,Russia
2002-07-01 06:00:00,0.0017690999,,,,,,,355.74658,237.23178,-33.39387,2.0474905e-05,2.30431e+06,2.0496826e+07,3.0736508e+07,0,0001,Russia
2002-08-01 00:00:00,,0.220852,-1.1194044,282.77615,288.8545,101505.76,99622.95,,,,,,,,0,nan,Russia
2002-08-01 06:00:00,0.0014073014,,,,,,,339.03564,166.8849,-26.080116,1.628747e-05,1.6159792e+06,1.4418858e+07,2.9292676e+07,0,0001,Russia
2002-09-01 00:00:00,,0.57760787,-0.056523442,279.77792,284.024,101333.11,99427.914,,,,,,,,0,nan,Russia
2002-09-01 06:00:00,0.0023991773,,,,,,,320.84448,106.014565,-10.878403,2.7768398e-05,1.0107982e+06,9.159652e+06,2.7720954e+07,0,0001,Russia
2002-10-01 00:00:00,,0.6183679,-0.07858895,273.14667,275.5458,101278.24,99321.16,,,,,,,,0,nan,Russia
2002-10-01 06:00:00,0.0024379825,,,,,,,289.4184,50.61531,-0.76476115,2.8216542e-05,482882.9,4.3731545e+06,2.5005746e+07,0,0001,Russia
2002-11-01 00:00:00,,0.36792943,0.21048611,267.7658,269.69574,101748.95,99748.71,,,,,,,,0,nan,Russia
2002-11-01 06:00:00,0.0016957612,,,,,,,269.879,24.567219,4.3332696,1.9623916e-05,238173.62,2.1225968e+06,2.3317544e+07,0,0001,Russia
2002-12-01 00:00:00,,0.86408657,-0.36350387,258.08682,260.55234,102293.39,100217.53,,,,,,,,0,nan,Russia
2002-12-01 06:00:00,0.0010333107,,,,,,,227.91223,17.958963,10.294302,1.1957412e-05,170848.47,1.5516276e+06,1.9691614e+07,0,0001,Russia
2003-01-01 00:00:00,,1.3837465,1.0495865,260.2616,262.38736,100927.89,98894.72,,,,,,,,0,nan,Russia
2003-01-01 06:00:00,0.0015936173,,,,,,,243.79048,19.820847,14.691118,1.8442508e-05,208104.39,1.7125328e+06,2.1063502e+07,0,0001,Russia
2003-02-01 00:00:00,,0.51268464,-0.06966992,262.01947,264.6247,102294.31,100243.21,,,,,,,,0,nan,Russia
2003-02-01 06:00:00,0.0007821198,,,,,,,242.43245,51.727543,8.238111,9.049667e-06,519764.25,4.46926e+06,2.0946176e+07,0,0001,Russia
2003-03-01 00:00:00,,1.2128106,0.39410767,266.1138,269.8,101796.82,99789.03,,,,,,,,0,nan,Russia
2003-03-01 06:00:00,0.0010657207,,,,,,,247.76266,110.097275,1.9395337,1.2333109e-05,1.0738986e+06,9.5124e+06,2.14067e+07,0,0001,Russia
2003-04-01 00:00:00,,-0.40369678,0.17120755,270.64908,276.03708,102020.15,100053.125,,,,,,,,0,nan,Russia
2003-04-01 06:00:00,0.0012376715,,,,,,,268.55383,167.17831,-19.928598,1.4323905e-05,1.5920525e+06,1.4444205e+07,2.3203038e+07,0,0001,Russia
2003-05-01 00:00:00,,0.49267027,0.21534161,278.427,285.95908,101517.016,99617.49,,,,,,,,0,nan,Russia
2003-05-01 06:00:00,0.0018424668,,,,,,,310.09583,218.62949,-26.824556,2.1323496e-05,2.067053e+06,1.8889582e+07,2.6792278e+07,0,0001,Russia
2003-06-01 00:00:00,,0.8432909,-1.1785843,279.69586,285.39825,100954.63,99060.91,,,,,,,,0,nan,Russia
2003-06-01 06:00:00,0.0025556772,,,,,,,317.7363,214.59853,-37.80197,2.9578769e-05,2.0629878e+06,1.854131e+07,2.7452412e+07,0,0001,Russia
2003-07-01 00:00:00,,-0.673643,-0.039875463,287.3947,292.8196,101398.59,99533.58,,,,,,,,0,nan,Russia
2003-07-01 06:00:00,0.0022877932,,,,,,,356.86536,227.97058,-30.611515,2.6478278e-05,2.223659e+06,1.969666e+07,3.0833146e+07,0,0001,Russia
2003-08-01 00:00:00,,0.49783558,0.1803847,285.68304,289.76785,100978.75,99107.33,,,,,,,,0,nan,Russia
2003-08-01 06:00:00,0.0037366583,,,,,,,351.5905,153.45088,-16.623575,4.324725e-05,1.5109004e+06,1.3258157e+07,3.0377416e+07,0,0001,Russia
2003-09-01 00:00:00,,0.8403137,0.27401888,280.064,284.193,101634.86,99727.16,,,,,,,,0,nan,Russia
2003-09-01 06:00:00,0.0017664499,,,,,,,313.83157,113.2587,-5.679665,2.0443224e-05,1.0612996e+06,9.785552e+06,2.7115042e+07,0,0001,Russia
2003-10-01 00:00:00,,0.41752204,1.2048169,275.48724,278.2675,101027.85,99091.445,,,,,,,,0,nan,Russia
2003-10-01 06:00:00,0.002683587,,,,,,,300.01617,50.829403,4.3747606,3.105795e-05,485384.9,4.3916565e+06,2.5921398e+07,0,0001,Russia
2003-11-01 00:00:00,,0.4302415,0.6748444,272.05444,273.42978,102154.195,100164.64,,,,,,,,0,nan,Russia
2003-11-01 06:00:00,0.0014384871,,,,,,,294.6629,19.347517,3.9522598,1.6646321e-05,195830.0,1.671631e+06,2.545887e+07,0,0001,Russia
2003-12-01 00:00:00,,1.7838918,1.3743567,267.57895,269.39465,101003.34,99008.18,,,,,,,,0,nan,Russia
2003-12-01 06:00:00,0.001867231,,,,,,,269.42752,14.276237,14.440457,2.1608646e-05,143296.64,1.2334362e+06,2.3278538e+07,0,0001,Russia
2004-01-01 00:00:00,,-0.5801621,1.448553,263.68604,265.4548,101414.13,99390.734,,,,,,,,0,nan,Russia
2004-01-01 06:00:00,0.0016004354,,,,,,,261.70175,19.076893,8.005006,1.8520497e-05,205727.34,1.6482379e+06,2.2611026e+07,0,0001,Russia
2004-02-01 00:00:00,,0.5701054,1.1158134,263.3105,265.5858,101123.97,99102.34,,,,,,,,0,nan,Russia
2004-02-01 06:00:00,0.0019503998,,,,,,,254.0806,45.76025,7.934102,2.2571305e-05,475865.56,3.9536832e+06,2.1952572e+07,0,0001,Russia
2004-03-01 00:00:00,,0.47790235,0.10760586,269.1588,272.3086,101840.77,99849.75,,,,,,,,0,nan,Russia
2004-03-01 06:00:00,0.0014381424,,,,,,,268.84457,93.91583,-2.220353,1.6642995e-05,933933.7,8.1143285e+06,2.322818e+07,0,0001,Russia
2004-04-01 00:00:00,,-0.046565752,-0.37992585,270.49258,276.6126,101730.586,99773.164,,,,,,,,0,nan,Russia
2004-04-01 06:00:00,0.0012526554,,,,,,,265.82446,174.35716,-24.114187,1.4497851e-05,1.6366142e+06,1.5064463e+07,2.296724e+07,0,0001,Russia
2004-05-01 00:00:00,,0.13379866,0.31286368,277.33026,283.51877,101169.81,99264.14,,,,,,,,0,nan,Russia
2004-05-01 06:00:00,0.0023642464,,,,,,,303.842,203.88536,-27.980951,2.7363501e-05,1.9348592e+06,1.7615702e+07,2.6251952e+07,0,0001,Russia
2004-06-01 00:00:00,,0.8231496,-0.13502567,281.8177,287.45627,100965.52,99081.914,,,,,,,,0,nan,Russia
2004-06-01 06:00:00,0.0030439212,,,,,,,327.21396,220.6178,-29.730728,3.522959e-05,2.1237835e+06,1.9061376e+07,2.8271284e+07,0,0001,Russia
2004-07-01 00:00:00,,-0.15175007,-0.13311294,286.5514,291.53357,101296.59,99429.07,,,,,,,,0,nan,Russia
2004-07-01 06:00:00,0.0029605967,,,,,,,350.09036,217.69373,-25.083136,3.4265657e-05,2.120048e+06,1.880873e+07,3.0247818e+07,0,0001,Russia
2004-08-01 00:00:00,,-0.28160208,0.1416416,285.19556,290.07996,101350.914,99476.87,,,,,,,,0,nan,Russia
2004-08-01 06:00:00,0.0026114963,,,,,,,346.04022,171.31105,-17.538769,3.0224763e-05,1.6613476e+06,1.4801268e+07,2.9897868e+07,0,0001,Russia
2004-09-01 00:00:00,,1.0698279,0.9448426,281.35306,285.03128,101247.53,99349.164,,,,,,,,0,nan,Russia
2004-09-01 06:00:00,0.002389745,,,,,,,321.61865,110.720055,-4.8284082,2.7658201e-05,1.0434396e+06,9.566211e+06,2.7787842e+07,0,0001,Russia
2004-10-01 00:00:00,,0.92696387,0.27699488,275.67664,278.25784,101605.03,99658.94,,,,,,,,0,nan,Russia
2004-10-01 06:00:00,0.0018536111,,,,,,,300.1804,51.072033,1.2562315,2.145189e-05,480469.78,4.4126145e+06,2.5935594e+07,0,0001,Russia
2004-11-01 00:00:00,,1.5587085,0.6989021,269.1523,271.27313,101090.1,99107.74,,,,,,,,0,nan,Russia
2004-11-01 06:00:00,0.0017999931,,,,,,,273.25778,23.59056,8.641268,2.0831149e-05,225667.89,2.0382175e+06,2.3609462e+07,0,0001,Russia
2004-12-01 00:00:00,,1.1825873,1.6940312,267.4355,269.05743,101121.48,99119.375,,,,,,,,0,nan,Russia
2004-12-01 06:00:00,0.001772507,,,,,,,273.50705,13.52147,11.23459,2.0512862e-05,141674.1,1.1682409e+06,2.3631014e+07,0,0001,Russia
2005-01-01 00:00:00,,0.052734986,2.2949831,266.94382,268.98373,101158.234,99155.38,,,,,,,,0,nan,Russia
2005-01-01 06:00:00,0.0019747636,,,,,,,269.23828,18.743769,14.383313,2.2854396e-05,194510.02,1.6194528e+06,2.326219e+07,0,0001,Russia
2005-02-01 00:00:00,,-0.63680214,1.1861167,261.61966,264.29895,102291.67,100241.18,,,,,,,,0,nan,Russia
2005-02-01 06:00:00,0.0010306715,,,,,,,240.65582,51.784504,8.092524,1.1926864e-05,519715.4,4.474175e+06,2.0792664e+07,0,0001,Russia
2005-03-01 00:00:00,,0.9470858,-0.4734837,262.76874,266.31033,101136.836,99120.44,,,,,,,,0,nan,Russia
2005-03-01 06:00:00,0.0014915657,,,,,,,235.85924,108.94391,-1.8199419,1.7261307e-05,1.0748561e+06,9.412756e+06,2.037824e+07,0,0001,Russia
2005-04-01 00:00:00,,0.34577197,0.2920693,272.56097,277.97137,101508.88,99564.21,,,,,,,,0,nan,Russia
2005-04-01 06:00:00,0.0016832672,,,,,,,277.2342,166.22758,-12.780035,1.9481067e-05,1.5931612e+06,1.4362058e+07,2.395303e+07,0,0001,Russia
2005-05-01 00:00:00,,0.17910446,0.6849124,279.43225,285.5182,101396.53,99495.414,,,,,,,,0,nan,Russia
2005-05-01 06:00:00,0.0023943186,,,,,,,316.12625,204.08096,-20.025064,2.7711609e-05,1.9579085e+06,1.7632594e+07,2.7313296e+07,0,0001,Russia
2005-06-01 00:00:00,,0.3074128,-0.55932534,282.4549,288.43277,101109.54,99229.53,,,,,,,,0,nan,Russia
2005-06-01 06:00:00,0.002778101,,,,,,,329.94397,227.32516,-34.846622,3.2152875e-05,2.1863105e+06,1.964091e+07,2.8507156e+07,0,0001,Russia
2005-07-01 00:00:00,,0.16900082,-0.407845,285.87314,291.6577,101192.3,99326.336,,,,,,,,0,nan,Russia
2005-07-01 06:00:00,0.0022633795,,,,,,,348.12994,228.8048,-34.60515,2.6196074e-05,2.2263972e+06,1.9768738e+07,3.0078446e+07,0,0001,Russia
2005-08-01 00:00:00,,-0.14808914,0.4287445,284.9413,290.5653,101429.42,99556.56,,,,,,,,0,nan,Russia
2005-08-01 06:00:00,0.0017783698,,,,,,,344.4349,179.1992,-21.768793,2.058284e-05,1.7314716e+06,1.5482806e+07,2.9759162e+07,0,0001,Russia
2005-09-01 00:00:00,,1.0102464,0.42622408,281.07507,285.69775,101566.04,99668.26,,,,,,,,0,nan,Russia
2005-09-01 06:00:00,0.0016113817,,,,,,,324.34723,111.85406,-5.770352,1.8649387e-05,1.0607301e+06,9.664189e+06,2.8023576e+07,0,0001,Russia
2005-10-01 00:00:00,,0.89560026,0.29351202,275.77277,279.27832,102118.875,100172.24,,,,,,,,0,nan,Russia
2005-10-01 06:00:00,0.0016595953,,,,,,,297.17816,59.55942,4.307619,1.9206887e-05,547592.56,5.145937e+06,2.5676198e+07,0,0001,Russia
2005-11-01 00:00:00,,0.7907709,1.7723253,272.94202,274.9136,101702.24,99730.61,,,,,,,,0,nan,Russia
2005-11-01 06:00:00,0.0019998057,,,,,,,296.78534,21.62739,9.149594,2.3143764e-05,206490.27,1.8686051e+06,2.5642258e+07,0,0001,Russia
2005-12-01 00:00:00,,-0.1345671,1.1631932,266.43054,268.05905,101652.81,99640.266,,,,,,,,0,nan,Russia
2005-12-01 06:00:00,0.0019527532,,,,,,,271.3916,13.040216,7.2794695,2.2599643e-05,136100.73,1.1266365e+06,2.3448236e+07,0,0001,Russia
2006-01-01 00:00:00,,0.4664096,-0.03574357,259.57535,261.893,102598.18,100524.49,,,,,,,,0,nan,Russia
2006-01-01 06:00:00,0.0011444057,,,,,,,239.9376,23.669514,7.19922,1.324316e-05,236905.77,2.0450465e+06,2.073062e+07,0,0001,Russia
2006-02-01 00:00:00,,0.018371534,0.58736306,258.21622,260.5197,101768.75,99708.73,,,,,,,,0,nan,Russia
2006-02-01 06:00:00,0.0009851325,,,,,,,230.84802,52.274563,5.14822,1.1399829e-05,535458.44,4.5165205e+06,1.9945258e+07,0,0001,Russia
2006-03-01 00:00:00,,0.16136418,0.4876463,264.5805,267.8601,101262.64,99262.34,,,,,,,,0,nan,Russia
2006-03-01 06:00:00,0.0013269904,,,,,,,242.52101,110.10001,0.6726097,1.53567e-05,1.081241e+06,9.512634e+06,2.0953822e+07,0,0001,Russia
2006-04-01 00:00:00,,-0.30957934,0.55395734,272.7614,278.00336,101523.82,99579.586,,,,,,,,0,nan,Russia
2006-04-01 06:00:00,0.0015603685,,,,,,,282.02332,159.24121,-16.837288,1.8058809e-05,1.5286768e+06,1.3758431e+07,2.4366816e+07,0,0001,Russia
2006-05-01 00:00:00,,0.14349683,0.14904015,277.21118,284.21848,101468.95,99563.984,,,,,,,,0,nan,Russia
2006-05-01 06:00:00,0.0022375807,,,,,,,302.25745,214.6904,-30.39116,2.589755e-05,2.0138965e+06,1.8549242e+07,2.6115024e+07,0,0001,Russia
2006-06-01 00:00:00,,0.7222978,-0.30947423,284.06226,290.47803,101454.33,99577.79,,,,,,,,0,nan,Russia
2006-06-01 06:00:00,0.0022016633,,,,,,,341.8713,232.66818,-28.565922,2.5481826e-05,2.2509762e+06,2.0102532e+07,2.9537666e+07,0,0001,Russia
2006-07-01 00:00:00,,0.72467947,-1.1637381,283.78192,290.06073,101479.27,99601.08,,,,,,,,0,nan,Russia
2006-07-01 06:00:00,0.0020102316,,,,,,,342.29272,218.92279,-34.98749,2.3266439e-05,2.134267e+06,1.8914916e+07,2.9574084e+07,0,0001,Russia
2006-08-01 00:00:00,,-0.9373813,0.21639465,285.5288,290.66156,101089.45,99223.74,,,,,,,,0,nan,Russia
2006-08-01 06:00:00,0.0026117756,,,,,,,350.73795,170.77852,-20.79904,3.0228748e-05,1.6596281e+06,1.4755261e+07,3.0303752e+07,0,0001,Russia
2006-09-01 00:00:00,,1.2246557,-0.21454477,281.56412,285.38855,101215.414,99320.336,,,,,,,,0,nan,Russia
2006-09-01 06:00:00,0.0022996133,,,,,,,326.9432,104.50297,-6.295743,2.6615431e-05,994202.6,9.029066e+06,2.8247886e+07,0,0001,Russia
2006-10-01 00:00:00,,0.4511194,0.6939536,276.2705,278.54633,101389.625,99449.83,,,,,,,,0,nan,Russia
2006-10-01 06:00:00,0.002528367,,,,,,,306.9473,47.076954,1.307004,2.926297e-05,452412.66,4.0674518e+06,2.6520238e+07,0,0001,Russia
2006-11-01 00:00:00,,0.53469443,1.2928714,270.81647,272.2794,101280.88,99299.484,,,,,,,,0,nan,Russia
2006-11-01 06:00:00,0.0022425626,,,,,,,290.57108,20.18286,5.553558,2.5952937e-05,205207.1,1.743797e+06,2.5105348e+07,0,0001,Russia
2006-12-01 00:00:00,,2.6242862,0.79049736,270.64813,272.5416,101071.734,99091.44,,,,,,,,0,nan,Russia
2006-12-01 06:00:00,0.0017124547,,,,,,,282.54517,12.683664,16.400671,1.9817215e-05,124615.766,1.0958559e+06,2.441191e+07,0,0001,Russia
2007-01-01 00:00:00,,1.7384622,1.5717435,267.32303,269.25012,100194.12,98213.17,,,,,,,,0,nan,Russia
2007-01-01 06:00:00,0.0021713164,,,,,,,270.355,18.714293,13.930851,2.512837e-05,187124.44,1.6168985e+06,2.3358678e+07,0,0001,Russia
2007-02-01 00:00:00,,0.14048235,0.17008737,257.99298,260.80582,101784.266,99724.04,,,,,,,,0,nan,Russia
2007-02-01 06:00:00,0.0010907277,,,,,,,224.14218,55.043533,3.1694362,1.2621841e-05,529515.94,4.7557565e+06,1.9365884e+07,0,0001,Russia
2007-03-01 00:00:00,,0.24385026,1.2318758,271.43335,275.17734,101729.73,99759.71,,,,,,,,0,nan,Russia
2007-03-01 06:00:00,0.0011825672,,,,,,,273.50363,101.41442,-0.5658996,1.3685362e-05,964208.75,8.762203e+06,2.363072e+07,0,0001,Russia
2007-04-01 00:00:00,,1.4283309,0.112246975,271.61923,277.39633,101123.34,99177.234,,,,,,,,0,nan,Russia
2007-04-01 06:00:00,0.0015302487,,,,,,,271.27902,165.01051,-23.73982,1.7709737e-05,1.5443208e+06,1.4256917e+07,2.3438508e+07,0,0001,Russia
2007-05-01 00:00:00,,0.4432661,0.59832174,278.501,285.66315,101069.03,99172.484,,,,,,,,0,nan,Russia
2007-05-01 06:00:00,0.0019460828,,,,,,,309.73703,222.33627,-28.646551,2.2523129e-05,2.1035298e+06,1.9209854e+07,2.6761276e+07,0,0001,Russia
2007-06-01 00:00:00,,0.56776816,-0.6966427,281.53693,288.30746,101066.45,99185.44,,,,,,,,0,nan,Russia
2007-06-01 06:00:00,0.0022748655,,,,,,,327.1875,232.47343,-39.39188,2.632815e-05,2.2327505e+06,2.0085702e+07,2.8268992e+07,0,0001,Russia
2007-07-01 00:00:00,,0.5157712,0.017599944,286.01447,291.44186,100786.93,98925.695,,,,,,,,0,nan,Russia
2007-07-01 06:00:00,0.0031002532,,,,,,,353.38217,207.38258,-25.987684,3.588165e-05,2.0426459e+06,1.7917832e+07,3.0532208e+07,0,0001,Russia
2007-08-01 00:00:00,,0.069983624,0.47806752,285.796,292.32797,101281.25,99416.52,,,,,,,,0,nan,Russia
2007-08-01 06:00:00,0.0020545605,,,,,,,350.0244,191.4635,-20.728317,2.3779307e-05,1.8453929e+06,1.6542449e+07,3.024211e+07,0,0001,Russia
2007-09-01 00:00:00,,0.4099387,0.80592734,280.8348,284.79605,101371.59,99471.9,,,,,,,,0,nan,Russia
2007-09-01 06:00:00,0.0022935653,,,,,,,320.84424,110.3753,-6.1952085,2.65459e-05,1.0462722e+06,9.53642e+06,2.7720944e+07,0,0001,Russia
2007-10-01 00:00:00,,0.2765934,1.1489283,277.18097,279.8131,102073.69,100130.43,,,,,,,,0,nan,Russia
2007-10-01 06:00:00,0.001675899,,,,,,,308.86884,53.51351,2.129828,1.939581e-05,505018.8,4.6235725e+06,2.6686256e+07,0,0001,Russia
2007-11-01 00:00:00,,0.6704201,1.045312,268.57608,270.6902,101162.94,99173.9,,,,,,,,0,nan,Russia
2007-11-01 06:00:00,0.0019726758,,,,,,,270.00812,25.594233,6.394638,2.2830494e-05,245951.75,2.2113385e+06,2.3328708e+07,0,0001,Russia
